game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2014021093,29,home,TIE,REG,Todd Richards,3,6,27,22,3,1,52.1,1,1
2014020336,52,away,LOSS,OT,Paul Maurice,1,9,23,6,5,1,43.9,13,6
2014020336,6,home,WIN,OT,Claude Julien,2,9,23,10,3,0,56.1,7,7
2014020392,23,away,LOSS,REG,Willie Desjardins,2,11,29,8,6,0,49.2,11,8
2014020392,10,home,WIN,REG,Randy Carlyle,3,7,41,12,3,0,50.8,21,10
2014020661,4,away,LOSS,REG,Craig Berube,2,8,19,8,3,2,47.2,2,0
2014020661,7,home,WIN,REG,Ted Nolan,3,6,21,8,3,1,52.8,4,4
2014021029,18,away,WIN,REG,Peter Laviolette,2,5,35,4,3,1,44.9,6,3
2014021029,26,home,LOSS,REG,Darryl Sutter,1,6,33,8,1,1,55.1,11,4
2014020699,52,away,TIE,REG,Paul Maurice,3,5,58,13,0,0,51.1,3,1
2014020699,5,home,TIE,REG,Mike Johnston,3,7,54,7,3,2,48.9,5,5
2014020810,24,away,WIN,REG,Bruce Boudreau,2,4,42,11,1,0,42.6,4,12
2014020810,12,home,LOSS,REG,Bill Peters,1,9,31,7,3,1,57.4,10,16
2014020180,18,away,LOSS,REG,Peter Laviolette,1,6,15,12,4,0,50,9,4
2014020180,52,home,WIN,REG,Paul Maurice,3,6,25,12,4,2,50,16,5
2014021198,53,away,LOSS,REG,Dave Tippett,2,6,18,8,0,0,47.8,9,12
2014021198,20,home,WIN,REG,Bob Hartley,3,8,14,0,4,1,52.2,17,16
2014020527,10,away,LOSS,REG,Randy Carlyle,2,5,33,6,4,1,32.8,4,1
2014020527,13,home,WIN,REG,Gerard Gallant,4,8,26,8,3,1,67.2,1,6
2014020723,19,away,TIE,SO,Ken Hitchcock,2,8,39,2,1,0,50,6,13
2014020723,12,home,TIE,SO,Bill Peters,2,7,37,2,1,1,50,10,15
2014020161,21,away,TIE,SO,Patrick Roy,2,7,23,6,4,2,38.2,3,5
2014020161,19,home,TIE,SO,Ken Hitchcock,2,7,17,8,3,0,61.8,4,5
2014021009,1,away,TIE,SO,Adam Oates,1,6,22,6,2,0,45.3,1,8
2014021009,21,home,TIE,SO,Patrick Roy,1,7,26,4,3,0,54.7,5,13
2014020882,14,away,TIE,REG,Jon Cooper,2,6,43,2,6,2,46.3,12,3
2014020882,53,home,TIE,REG,Dave Tippett,2,6,41,12,1,0,53.7,4,6
2014020151,18,away,WIN,REG,Peter Laviolette,3,7,9,4,1,1,56.5,9,9
2014020151,20,home,LOSS,REG,Bob Hartley,2,7,17,2,2,2,43.5,12,12
2014020013,16,away,TIE,SO,Joel Quenneville,2,6,12,14,5,1,45.5,10,8
2014020013,25,home,TIE,SO,Lindy Ruff,2,8,25,12,6,1,54.5,9,14
2014021159,3,away,WIN,REG,Alain Vigneault,3,6,8,4,6,1,36.2,3,4
2014021159,30,home,LOSS,REG,Mike Yeo,2,7,10,12,2,0,63.8,3,7
2014020500,53,away,LOSS,REG,Dave Tippett,1,9,28,31,4,1,60.7,3,5
2014020500,23,home,WIN,REG,Willie Desjardins,5,10,17,17,6,3,39.3,3,5
2014020986,2,away,LOSS,OT,Jack Capuano,2,10,41,8,5,1,44.3,7,8
2014020986,10,home,WIN,OT,Peter Horachek,3,6,34,10,4,0,55.7,10,13
2014020592,17,away,TIE,REG,Mike Babcock,2,10,21,6,6,3,44.1,4,8
2014020592,22,home,TIE,REG,Todd Nelson,2,5,27,12,3,1,55.9,11,6
2014020901,22,away,WIN,REG,Todd Nelson,2,4,12,6,2,0,39.4,5,3
2014020901,30,home,LOSS,REG,Mike Yeo,1,8,18,4,3,0,60.6,5,9
2014020493,7,away,WIN,OT,Ted Nolan,3,7,29,19,2,1,40.7,6,4
2014020493,6,home,LOSS,OT,Claude Julien,2,9,25,22,1,1,59.3,4,7
2014020171,19,away,TIE,SO,Ken Hitchcock,3,8,24,15,3,1,43.5,10,6
2014020171,3,home,TIE,SO,Alain Vigneault,3,9,23,13,4,1,56.5,13,16
2014020269,14,away,LOSS,REG,Jon Cooper,2,7,13,14,3,0,40.4,5,10
2014020269,2,home,WIN,REG,Jack Capuano,3,9,23,8,6,1,59.6,14,7
2014020278,4,away,LOSS,REG,Craig Berube,0,7,21,8,4,0,49.3,13,3
2014020278,3,home,WIN,REG,Alain Vigneault,2,8,22,8,4,1,50.7,4,9
2014020117,21,away,LOSS,OT,Patrick Roy,1,5,23,10,4,1,44.6,12,4
2014020117,52,home,WIN,OT,Paul Maurice,2,7,27,10,4,0,55.4,9,3
2014020356,23,away,TIE,REG,Willie Desjardins,3,8,30,10,3,1,41.8,4,2
2014020356,17,home,TIE,REG,Mike Babcock,3,7,13,8,4,2,58.2,15,7
2014020577,13,away,WIN,REG,Gerard Gallant,3,8,23,6,5,0,40.3,10,8
2014020577,15,home,LOSS,REG,Barry Trotz,2,6,29,12,2,1,59.7,10,8
2014020264,13,away,WIN,REG,Gerard Gallant,4,7,18,4,1,1,41.7,9,6
2014020264,24,home,LOSS,REG,Bruce Boudreau,2,8,21,2,2,0,58.3,15,5
2014020163,23,away,WIN,REG,Willie Desjardins,3,7,28,6,3,0,53.2,9,5
2014020163,22,home,LOSS,REG,Dallas Eakins,2,6,27,6,3,0,46.8,16,9
2014020917,6,away,WIN,OT,Claude Julien,3,8,30,4,2,0,55.6,5,6
2014020917,1,home,LOSS,OT,Adam Oates,2,7,31,4,2,1,44.4,8,8
2014020532,8,away,WIN,REG,Michel Therrien,3,4,23,9,1,0,50,4,9
2014020532,12,home,LOSS,REG,Bill Peters,1,7,30,7,2,1,50,9,12
2014020480,21,away,WIN,REG,Patrick Roy,3,5,17,8,3,1,55.4,9,4
2014020480,7,home,LOSS,REG,Ted Nolan,1,7,25,6,4,0,44.6,4,1
2014020669,53,away,LOSS,REG,Dave Tippett,1,6,19,10,2,1,53.3,3,8
2014020669,30,home,WIN,REG,Mike Yeo,3,8,7,8,3,0,46.7,2,11
2014020490,19,away,LOSS,OT,Ken Hitchcock,2,5,24,6,0,0,48.6,9,10
2014020490,28,home,WIN,OT,Todd McLellan,3,7,34,0,3,1,51.4,15,8
2014021164,19,away,WIN,REG,Ken Hitchcock,5,5,32,10,3,0,43.8,8,7
2014021164,25,home,LOSS,REG,Lindy Ruff,3,8,20,8,4,0,56.2,7,9
2014021153,2,away,TIE,SO,Jack Capuano,3,7,18,4,2,0,48.4,1,3
2014021153,29,home,TIE,SO,Todd Richards,3,9,24,4,2,0,51.6,5,6
2014020042,25,away,TIE,REG,Lindy Ruff,2,8,20,13,1,0,43.2,0,1
2014020042,29,home,TIE,REG,Todd Richards,2,8,27,7,4,1,56.8,5,9
2014020779,29,away,WIN,REG,Todd Richards,2,8,30,11,1,0,44.2,6,4
2014020779,9,home,LOSS,REG,Dave Cameron,1,8,38,7,3,0,55.8,10,8
2014020028,7,away,LOSS,REG,Ted Nolan,2,5,32,8,4,0,41.7,8,4
2014020028,16,home,WIN,REG,Joel Quenneville,4,11,21,8,4,1,58.3,10,5
2014020579,25,away,LOSS,OT,Lindy Ruff,2,8,42,6,0,0,54.5,9,6
2014020579,16,home,WIN,OT,Joel Quenneville,3,9,23,0,3,1,45.5,12,6
2014020358,13,away,LOSS,REG,Gerard Gallant,1,6,25,4,3,1,44.6,5,6
2014020358,29,home,WIN,REG,Todd Richards,2,5,39,6,2,0,55.4,4,7
2014020122,30,away,LOSS,REG,Mike Yeo,2,7,10,2,4,0,36.2,11,7
2014020122,3,home,WIN,REG,Alain Vigneault,3,5,23,29,1,0,63.8,18,7
2014020743,52,away,LOSS,REG,Paul Maurice,2,4,17,8,2,0,53.8,8,5
2014020743,20,home,WIN,REG,Bob Hartley,3,7,20,6,3,1,46.2,11,10
2014020845,14,away,LOSS,REG,Jon Cooper,2,5,25,6,2,0,40,11,1
2014020845,26,home,WIN,REG,Darryl Sutter,3,7,38,4,3,0,60,12,2
2014020043,21,away,LOSS,OT,Patrick Roy,2,6,35,12,3,0,41.7,7,8
2014020043,10,home,WIN,OT,Randy Carlyle,3,10,37,8,5,0,58.3,12,13
2014020816,3,away,WIN,REG,Alain Vigneault,4,7,23,12,2,1,43.9,2,10
2014020816,21,home,LOSS,REG,Patrick Roy,3,7,13,6,4,0,56.1,8,14
2014020231,6,away,LOSS,REG,Claude Julien,1,6,36,8,3,0,44.2,8,6
2014020231,10,home,WIN,REG,Randy Carlyle,4,8,34,6,4,3,55.8,11,19
2014020446,3,away,WIN,REG,Alain Vigneault,3,5,16,2,0,0,46.6,3,7
2014020446,23,home,LOSS,REG,Willie Desjardins,1,7,16,0,1,0,53.4,6,6
2014021210,52,away,TIE,SO,Paul Maurice,0,10,13,2,4,0,37.2,0,12
2014021210,21,home,TIE,SO,Patrick Roy,0,5,20,8,1,0,62.8,3,10
2014020928,10,away,LOSS,REG,Peter Horachek,0,7,41,8,3,0,46.3,11,2
2014020928,8,home,WIN,REG,Michel Therrien,2,5,26,8,4,0,53.7,25,7
2014020948,2,away,LOSS,OT,Jack Capuano,2,9,32,23,3,0,43.5,8,3
2014020948,25,home,WIN,OT,Lindy Ruff,3,8,27,6,5,0,56.5,13,5
2014020075,28,away,LOSS,REG,Todd McLellan,0,8,25,9,3,0,33.9,9,2
2014020075,3,home,WIN,REG,Alain Vigneault,2,7,35,13,1,0,66.1,12,8
2014020308,19,away,TIE,REG,Ken Hitchcock,2,7,13,2,5,2,47,4,3
2014020308,52,home,TIE,REG,Paul Maurice,2,7,36,10,1,0,53,8,10
2014020843,6,away,WIN,OT,Claude Julien,3,6,12,6,2,0,49.3,6,9
2014020843,20,home,LOSS,OT,Bob Hartley,2,6,16,6,2,1,50.7,17,14
2014020169,52,away,WIN,REG,Paul Maurice,1,6,26,4,2,0,42.1,2,2
2014020169,16,home,LOSS,REG,Joel Quenneville,0,8,16,4,2,0,57.9,19,15
2014020255,3,away,TIE,SO,Alain Vigneault,2,7,31,8,4,1,42.4,4,3
2014020255,5,home,TIE,SO,Mike Johnston,2,9,44,12,2,0,57.6,13,6
2014020377,15,away,WIN,REG,Barry Trotz,2,7,35,2,2,0,46.7,3,13
2014020377,12,home,LOSS,REG,Bill Peters,1,7,33,6,0,0,53.3,17,11
2014020458,26,away,LOSS,REG,Darryl Sutter,2,5,19,6,6,1,43.1,3,4
2014020458,19,home,WIN,REG,Ken Hitchcock,3,5,31,12,3,2,56.9,3,5
2014020438,17,away,LOSS,REG,Mike Babcock,1,7,22,17,2,1,71.2,14,7
2014020438,10,home,WIN,REG,Randy Carlyle,2,10,33,11,5,1,28.8,8,15
2014020676,4,away,LOSS,REG,Craig Berube,2,7,39,8,3,1,57.4,10,11
2014020676,2,home,WIN,REG,Jack Capuano,5,10,59,6,4,1,42.6,16,9
2014021030,13,away,LOSS,REG,Gerard Gallant,1,9,17,4,3,0,58.1,9,12
2014021030,3,home,WIN,REG,Alain Vigneault,2,8,21,6,2,0,41.9,9,10
2014020860,23,away,TIE,SO,Willie Desjardins,2,7,20,15,1,1,47.5,11,6
2014020860,3,home,TIE,SO,Alain Vigneault,2,8,26,11,3,0,52.5,12,11
2014020915,9,away,WIN,REG,Dave Cameron,1,7,39,8,3,0,46.3,10,4
2014020915,26,home,LOSS,REG,Darryl Sutter,0,8,30,6,4,0,53.7,11,2
2014020891,25,away,LOSS,REG,Lindy Ruff,2,5,8,4,3,1,56.9,7,5
2014020891,30,home,WIN,REG,Mike Yeo,4,8,10,6,2,1,43.1,2,15
2014020653,10,away,LOSS,REG,Peter Horachek,1,6,25,6,3,0,33.3,10,6
2014020653,28,home,WIN,REG,Todd McLellan,3,10,25,6,3,0,66.7,17,10
2014020035,21,away,WIN,REG,Patrick Roy,2,7,19,11,3,0,47.5,9,9
2014020035,6,home,LOSS,REG,Claude Julien,1,7,16,11,3,1,52.5,5,8
2014021119,53,away,LOSS,REG,Dave Tippett,2,6,30,21,2,0,53.2,2,5
2014021119,5,home,WIN,REG,Mike Johnston,3,11,36,26,6,2,46.8,10,6
2014020378,1,away,TIE,REG,Peter DeBoer,3,6,50,4,3,2,36.7,12,11
2014020378,10,home,TIE,REG,Randy Carlyle,3,8,36,6,2,1,63.3,7,21
2014020615,25,away,WIN,REG,Lindy Ruff,3,10,10,6,6,0,49.3,3,1
2014020615,21,home,LOSS,REG,Patrick Roy,2,7,26,12,3,0,50.7,11,6
2014020238,7,away,LOSS,REG,Ted Nolan,3,7,22,8,2,0,44.6,6,8
2014020238,30,home,WIN,REG,Mike Yeo,4,9,12,4,4,2,55.4,5,6
2014020456,29,away,TIE,SO,Todd Richards,0,7,42,2,3,0,52.7,9,3
2014020456,17,home,TIE,SO,Mike Babcock,0,7,20,6,1,0,47.3,10,5
2014020100,29,away,WIN,REG,Todd Richards,3,7,13,15,5,1,50,3,5
2014020100,28,home,LOSS,REG,Todd McLellan,2,9,22,15,5,1,50,9,8
2014020030,26,away,LOSS,OT,Darryl Sutter,2,6,32,14,3,0,54.3,2,1
2014020030,53,home,WIN,OT,Dave Tippett,3,10,30,12,4,2,45.7,4,13
2014020819,1,away,LOSS,REG,Adam Oates,1,6,25,8,2,0,47.9,11,5
2014020819,16,home,WIN,REG,Joel Quenneville,3,8,15,4,4,1,52.1,9,4
2014021097,52,away,LOSS,REG,Paul Maurice,2,7,39,2,2,0,47.6,7,5
2014021097,23,home,WIN,REG,Willie Desjardins,3,7,19,4,1,1,52.4,6,11
2014020554,4,away,WIN,OT,Craig Berube,3,7,15,10,5,2,51.4,1,8
2014020554,21,home,LOSS,OT,Patrick Roy,2,8,29,12,4,1,48.6,4,8
2014020068,2,away,LOSS,REG,Jack Capuano,1,8,36,29,7,0,46,8,1
2014020068,5,home,WIN,REG,Mike Johnston,3,9,28,25,4,2,54,6,7
2014020362,14,away,TIE,SO,Jon Cooper,1,6,14,4,2,0,41.8,6,2
2014020362,7,home,TIE,SO,Ted Nolan,1,5,19,4,2,0,58.2,2,6
2014021067,29,away,WIN,OT,Todd Richards,3,6,27,21,0,0,61.5,12,12
2014021067,20,home,LOSS,OT,Bob Hartley,2,10,16,11,5,1,38.5,10,20
2014020037,9,away,WIN,REG,Paul MacLean,1,5,35,8,5,1,52.9,4,11
2014020037,13,home,LOSS,REG,Gerard Gallant,0,7,42,12,3,0,47.1,6,8
2014021140,22,away,WIN,REG,Todd Nelson,2,9,13,2,0,0,47.2,2,6
2014021140,21,home,LOSS,REG,Patrick Roy,1,7,16,0,1,0,52.8,9,4
2014020569,7,away,LOSS,REG,Ted Nolan,1,6,17,10,3,0,61,8,2
2014020569,3,home,WIN,REG,Alain Vigneault,4,9,12,8,4,3,39,11,8
2014020795,53,away,TIE,SO,Dave Tippett,2,7,24,8,2,1,43.4,4,0
2014020795,16,home,TIE,SO,Joel Quenneville,2,9,15,4,4,0,56.6,8,10
2014020964,29,away,WIN,REG,Todd Richards,3,6,20,15,2,0,58.1,4,11
2014020964,1,home,LOSS,REG,Adam Oates,2,5,12,9,5,1,41.9,5,8
2014020357,14,away,WIN,REG,Jon Cooper,4,5,15,8,5,1,55.2,11,3
2014020357,3,home,LOSS,REG,Alain Vigneault,3,8,25,10,4,1,44.8,14,7
2014021151,22,away,LOSS,REG,Todd Nelson,1,5,12,4,3,0,48.1,15,6
2014021151,24,home,WIN,REG,Bruce Boudreau,3,6,26,8,1,0,51.9,11,4
2014020139,52,away,TIE,SO,Paul Maurice,1,6,17,2,2,0,44.8,7,14
2014020139,1,home,TIE,SO,Peter DeBoer,1,7,14,4,1,0,55.2,13,7
2014020958,30,away,WIN,REG,Mike Yeo,2,7,21,2,2,0,43.1,9,6
2014020958,15,home,LOSS,REG,Barry Trotz,1,6,33,4,1,1,56.9,9,12
2014020732,12,away,LOSS,REG,Bill Peters,1,8,22,4,2,0,53.2,5,7
2014020732,3,home,WIN,REG,Alain Vigneault,2,9,21,6,1,0,46.8,10,20
2014021203,9,away,WIN,REG,Dave Cameron,3,6,25,4,2,0,55.1,1,7
2014021203,3,home,LOSS,REG,Alain Vigneault,0,6,19,4,2,0,44.9,7,4
2014020275,24,away,TIE,SO,Bruce Boudreau,3,6,24,15,3,2,56.5,13,14
2014020275,20,home,TIE,SO,Bob Hartley,3,4,25,11,5,0,43.5,15,10
2014020606,13,away,WIN,REG,Gerard Gallant,3,7,14,18,2,0,54,12,7
2014020606,23,home,LOSS,REG,Willie Desjardins,1,8,10,10,6,0,46,9,3
2014020757,5,away,WIN,REG,Mike Johnston,2,6,24,4,0,0,45.5,9,3
2014020757,22,home,LOSS,REG,Todd Nelson,0,5,43,2,1,0,54.5,19,13
2014020080,3,away,LOSS,OT,Alain Vigneault,2,6,9,10,3,2,45,1,10
2014020080,1,home,WIN,OT,Peter DeBoer,3,7,8,6,5,3,55,7,5
2014020339,12,away,TIE,REG,Bill Peters,2,8,26,2,3,2,46.3,1,5
2014020339,5,home,TIE,REG,Mike Johnston,2,5,29,16,1,0,53.7,6,4
2014020879,24,away,WIN,REG,Bruce Boudreau,2,5,30,4,1,1,45.8,9,5
2014020879,22,home,LOSS,REG,Todd Nelson,1,6,38,2,2,0,54.2,15,6
2014020852,28,away,LOSS,REG,Todd McLellan,1,10,18,4,3,0,43.3,9,8
2014020852,18,home,WIN,REG,Peter Laviolette,3,9,18,6,2,1,56.7,11,4
2014020900,21,away,LOSS,REG,Patrick Roy,2,5,18,14,4,1,40.3,5,5
2014020900,18,home,WIN,REG,Peter Laviolette,3,10,22,28,2,0,59.7,10,14
2014020484,14,away,LOSS,REG,Jon Cooper,1,5,25,6,2,0,42.6,17,16
2014020484,2,home,WIN,REG,Jack Capuano,3,12,46,4,3,0,57.4,20,17
2014021102,53,away,LOSS,OT,Dave Tippett,2,10,14,10,5,1,50.8,1,2
2014021102,7,home,WIN,OT,Ted Nolan,3,8,15,10,5,2,49.2,2,2
2014020401,28,away,WIN,REG,Todd McLellan,3,7,20,6,3,0,55.7,11,9
2014020401,20,home,LOSS,REG,Bob Hartley,2,8,15,6,3,0,44.3,12,14
2014021043,9,away,WIN,OT,Dave Cameron,2,8,33,13,3,1,46.3,11,15
2014021043,12,home,LOSS,OT,Bill Peters,1,9,38,15,2,0,53.7,13,23
2014020600,7,away,LOSS,REG,Ted Nolan,2,5,45,6,4,0,43.1,12,10
2014020600,12,home,WIN,REG,Bill Peters,3,7,19,8,3,1,56.9,13,16
2014020221,21,away,LOSS,REG,Patrick Roy,0,5,30,14,3,0,47.8,6,7
2014020221,2,home,WIN,REG,Jack Capuano,4,11,40,8,6,1,52.2,7,16
2014021214,2,away,WIN,REG,Jack Capuano,3,6,44,4,1,0,36,4,2
2014021214,5,home,LOSS,REG,Mike Johnston,1,9,32,2,2,0,64,7,1
2014020312,5,away,WIN,OT,Mike Johnston,3,8,31,6,3,1,50.9,8,3
2014020312,6,home,LOSS,OT,Claude Julien,2,7,31,8,2,0,49.1,10,5
2014021216,9,away,WIN,REG,Dave Cameron,3,5,28,4,4,1,50.8,5,9
2014021216,4,home,LOSS,REG,Craig Berube,1,8,36,8,2,0,49.2,12,2
2014021223,29,away,TIE,SO,Todd Richards,2,9,22,17,3,1,46.3,12,16
2014021223,2,home,TIE,SO,Jack Capuano,2,13,30,17,3,0,53.7,22,15
2014020820,13,away,LOSS,REG,Gerard Gallant,0,9,20,23,2,0,50,8,6
2014020820,25,home,WIN,REG,Lindy Ruff,2,7,13,8,3,0,50,8,10
2014020642,10,away,LOSS,REG,Peter Horachek,0,7,19,4,3,0,57.1,1,3
2014020642,24,home,WIN,REG,Bruce Boudreau,2,6,31,6,2,1,42.9,2,1
2014020199,1,away,TIE,REG,Peter DeBoer,2,4,15,10,3,0,42.4,3,2
2014020199,17,home,TIE,REG,Mike Babcock,2,7,16,8,4,2,57.6,7,3
2014020437,13,away,WIN,OT,Gerard Gallant,3,7,16,4,1,0,47.1,3,5
2014020437,7,home,LOSS,OT,Ted Nolan,2,8,14,2,2,0,52.9,9,0
2014020690,6,away,WIN,REG,Claude Julien,3,6,13,12,4,1,48.3,12,10
2014020690,25,home,LOSS,REG,Lindy Ruff,1,9,18,8,6,0,51.7,21,8
2014021194,8,away,LOSS,REG,Michel Therrien,1,4,17,14,4,0,57.7,7,3
2014021194,14,home,WIN,REG,Jon Cooper,5,10,22,12,5,2,42.3,8,5
2014021149,10,away,WIN,REG,Peter Horachek,3,6,8,10,4,0,46.6,5,2
2014021149,7,home,LOSS,REG,Ted Nolan,2,7,16,8,5,1,53.4,5,4
2014020684,5,away,LOSS,OT,Mike Johnston,2,8,31,34,6,0,49.2,7,5
2014020684,4,home,WIN,OT,Craig Berube,3,10,40,59,6,1,50.8,2,4
2014020763,24,away,WIN,REG,Bruce Boudreau,3,6,11,8,4,0,47.1,5,6
2014020763,18,home,LOSS,REG,Peter Laviolette,2,11,20,8,4,1,52.9,14,9
2014020888,13,away,LOSS,REG,Gerard Gallant,1,8,22,6,3,0,46.3,2,4
2014020888,5,home,WIN,REG,Mike Johnston,3,6,25,6,3,1,53.7,7,7
2014020930,30,away,WIN,REG,Mike Yeo,3,8,12,24,4,0,41.3,0,4
2014020930,21,home,LOSS,REG,Patrick Roy,1,8,22,40,7,0,58.7,2,5
2014020614,18,away,WIN,REG,Peter Laviolette,3,6,11,27,2,0,46,3,5
2014020614,30,home,LOSS,REG,Mike Yeo,1,9,14,21,5,0,54,10,8
2014020876,29,away,LOSS,REG,Todd Richards,1,8,46,16,4,0,55.2,8,2
2014020876,8,home,WIN,REG,Michel Therrien,3,6,25,18,3,1,44.8,15,3
2014020772,5,away,WIN,REG,Mike Johnston,2,7,15,8,3,0,48,20,13
2014020772,20,home,LOSS,REG,Bob Hartley,0,5,15,6,4,0,52,17,22
2014020675,7,away,LOSS,REG,Ted Nolan,2,3,24,8,3,1,50.8,2,2
2014020675,17,home,WIN,REG,Mike Babcock,4,6,17,6,4,2,49.2,7,2
2014020426,12,away,LOSS,REG,Bill Peters,1,7,11,6,4,0,43.1,6,5
2014020426,14,home,WIN,REG,Jon Cooper,2,6,17,10,2,1,56.9,7,8
2014021227,18,away,LOSS,REG,Peter Laviolette,1,6,15,6,2,0,45.6,6,12
2014021227,25,home,WIN,REG,Lindy Ruff,2,6,19,4,3,1,54.4,11,18
2014020868,10,away,LOSS,REG,Peter Horachek,1,6,35,4,4,0,41.2,6,11
2014020868,12,home,WIN,REG,Bill Peters,2,6,26,8,2,1,58.8,11,13
2014020565,19,away,WIN,REG,Ken Hitchcock,3,10,23,15,5,1,63.5,11,8
2014020565,24,home,LOSS,REG,Bruce Boudreau,2,8,24,15,5,1,36.5,17,7
2014020166,20,away,WIN,REG,Bob Hartley,4,9,16,6,6,1,35.1,3,1
2014020166,8,home,LOSS,REG,Michel Therrien,2,5,16,16,1,0,64.9,10,4
2014020039,24,away,TIE,SO,Bruce Boudreau,3,7,43,8,2,0,50,9,4
2014020039,4,home,TIE,SO,Craig Berube,3,10,30,4,4,2,50,10,5
2014020181,26,away,WIN,REG,Darryl Sutter,3,7,27,10,5,0,55.2,9,6
2014020181,25,home,LOSS,REG,Lindy Ruff,1,8,13,12,4,0,44.8,19,7
2014020804,14,away,LOSS,OT,Jon Cooper,2,8,22,11,2,0,43.5,6,11
2014020804,18,home,WIN,OT,Peter Laviolette,3,7,16,11,2,0,56.5,14,9
2014020355,24,away,LOSS,REG,Bruce Boudreau,2,8,32,16,5,0,42.9,11,4
2014020355,28,home,WIN,REG,Todd McLellan,4,8,32,16,5,2,57.1,6,8
2014020084,12,away,LOSS,REG,Bill Peters,1,5,22,10,5,1,50.8,12,3
2014020084,52,home,WIN,REG,Paul Maurice,3,6,27,10,5,0,49.2,15,11
2014020639,28,away,WIN,REG,Todd McLellan,3,6,41,6,3,1,48.3,2,2
2014020639,53,home,LOSS,REG,Dave Tippett,2,7,43,6,3,0,51.7,5,5
2014020476,2,away,WIN,REG,Jack Capuano,2,8,21,4,3,0,53.8,6,6
2014020476,17,home,LOSS,REG,Mike Babcock,1,4,25,6,2,0,46.2,7,4
2014021139,20,away,TIE,REG,Bob Hartley,3,6,20,8,3,1,37,10,4
2014021139,25,home,TIE,REG,Lindy Ruff,3,9,18,6,4,1,63,11,13
2014020887,23,away,WIN,REG,Willie Desjardins,2,6,38,10,3,2,46.3,15,9
2014020887,2,home,LOSS,REG,Jack Capuano,0,9,34,6,5,0,53.7,17,15
2014020165,26,away,LOSS,REG,Darryl Sutter,2,8,28,8,3,1,57.6,4,8
2014020165,12,home,WIN,REG,Bill Peters,3,8,24,6,4,1,42.4,11,12
2014021095,13,away,WIN,REG,Gerard Gallant,3,9,24,0,2,0,43.4,8,4
2014021095,14,home,LOSS,REG,Jon Cooper,2,6,19,4,0,0,56.6,8,9
2014020215,22,away,WIN,REG,Dallas Eakins,3,8,19,2,3,0,57.4,5,9
2014020215,3,home,LOSS,REG,Alain Vigneault,1,5,17,6,1,0,42.6,12,5
2014020174,22,away,LOSS,REG,Dallas Eakins,1,9,18,5,4,0,34.3,4,5
2014020174,4,home,WIN,REG,Craig Berube,2,6,26,13,0,0,65.7,5,9
2014020344,15,away,LOSS,REG,Barry Trotz,2,9,36,23,3,1,51.9,11,7
2014020344,10,home,WIN,REG,Randy Carlyle,4,5,34,21,4,3,48.1,15,15
2014020523,24,away,TIE,SO,Bruce Boudreau,1,9,40,2,1,0,37.7,9,3
2014020523,53,home,TIE,SO,Dave Tippett,1,7,44,2,1,0,62.3,3,4
2014020170,18,away,WIN,REG,Peter Laviolette,3,8,19,8,4,1,46,5,5
2014020170,23,home,LOSS,REG,Willie Desjardins,1,6,17,10,3,1,54,14,8
2014020494,12,away,LOSS,REG,Bill Peters,0,4,16,6,1,0,54.1,6,6
2014020494,3,home,WIN,REG,Alain Vigneault,1,7,16,2,3,0,45.9,6,9
2014021131,6,away,WIN,OT,Claude Julien,2,7,33,6,3,0,40.3,8,7
2014021131,12,home,LOSS,OT,Bill Peters,1,7,49,6,3,0,59.7,10,13
2014020112,16,away,LOSS,REG,Joel Quenneville,2,6,19,8,3,1,46.2,4,6
2014020112,19,home,WIN,REG,Ken Hitchcock,3,7,21,8,3,0,53.8,2,10
2014020637,13,away,LOSS,REG,Gerard Gallant,2,6,17,6,3,0,38,14,4
2014020637,52,home,WIN,REG,Paul Maurice,6,8,26,6,3,2,62,15,9
2014020461,30,away,TIE,REG,Mike Yeo,3,7,29,6,3,0,44.4,10,4
2014020461,16,home,TIE,REG,Joel Quenneville,3,9,23,6,3,1,55.6,11,6
2014020628,21,away,LOSS,REG,Patrick Roy,1,8,28,8,2,1,43.9,11,2
2014020628,15,home,WIN,REG,Barry Trotz,2,9,25,6,3,1,56.1,13,7
2014021023,8,away,WIN,REG,Michel Therrien,3,7,22,10,4,0,46.2,9,13
2014021023,2,home,LOSS,REG,Jack Capuano,1,9,36,8,5,1,53.8,22,18
2014020216,28,away,LOSS,REG,Todd McLellan,2,8,29,20,3,1,47.7,4,7
2014020216,16,home,WIN,REG,Joel Quenneville,3,9,13,18,3,0,52.3,8,7
2014020967,20,away,WIN,REG,Bob Hartley,3,6,21,4,3,1,44.6,2,6
2014020967,17,home,LOSS,REG,Mike Babcock,2,8,22,6,2,1,55.4,6,9
2014020335,2,away,LOSS,REG,Jack Capuano,2,7,25,9,2,0,38.2,5,5
2014020335,15,home,WIN,REG,Barry Trotz,3,6,33,9,2,1,61.8,4,7
2014020543,26,away,TIE,SO,Darryl Sutter,2,9,38,8,3,1,63,14,5
2014020543,22,home,TIE,SO,Todd Nelson,2,5,32,8,3,0,37,10,4
2014020825,52,away,TIE,SO,Paul Maurice,2,9,23,10,4,2,48.6,3,5
2014020825,17,home,TIE,SO,Mike Babcock,2,7,15,8,5,2,51.4,9,5
